識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_32c08d9aea91630d5a08aaa70e1dd114,FBI公布川普遭槍擊案新證據 槍手行兇動機仍不明,公視每日新聞,8/29/2024 19:10,美國FBI公布上月暗殺川普（Donald Trump）槍手的新證據，發現他案發前曾廣泛研究如何在集會活動進行攻擊，且研究對象不只針對川普，還包括拜登（Joe Biden）。不過為何最後選擇對川普下手，動機仍然不明。川普日前接受專訪時，則把過錯怪在拜登和賀錦麗（Kamala Harris）身上，指責他們讓特勤局人力不足，要為這起暗殺事件負責。,https://news.pts.org.tw/article/712309,公視新聞網,https://news.pts.org.tw/,9/5/2024 12:18
news_7e0f614b9776efd094643d8916d258f1,俄烏戰爭激化東西歐對峙 中程核武再成戰力選項,公視每日新聞,8/30/2024 15:06,隨著東西兩大陣營在歐洲的對峙升高，中程核武議題再度浮上檯面。美國預計從2026年起，在德國西南部的美軍基地部署標準六型長程防空飛彈，以及可攜帶核彈頭的戰斧巡弋飛彈。由於後者的射程涵蓋莫斯科等戰略要地，而早就得知美方計畫的俄羅斯，也決定在歐洲增加部署類似的武器系統。,https://news.pts.org.tw/article/712439,公視新聞網,https://news.pts.org.tw/,9/6/2024 12:18
news_299dd18dedcb011074cd823b3313352f,美大選內華達成關鍵搖擺州 科技業新進人口左右結果,公視每日新聞,8/30/2024 15:51,美國總統大選戰況激烈，民調顯示，賀錦麗在7個搖擺州當中的6州後來居上，川普只剩下內華達州還佔有優勢。而內華達州的6張選舉人票兵家必爭，兩黨各贏6次，選情特別緊繃難料。近年來，特斯拉等大企業前進內華達，帶來大量科技新貴推高房價和物價，造成民怨；而這些新進人口，政治上又比較傾向民主黨，讓內華達州的政治鐘擺出現更多變數。,https://news.pts.org.tw/article/712445,公視新聞網,https://news.pts.org.tw/,9/6/2024 12:18
news_8377dfbce0259a5715c70e112740bfe1,壁畫創作傳達多元議題 保加利亞小鎮成觀光景點,公視每日新聞,8/30/2024 17:22,東歐國家保加利亞中部的小村莊「熱勒扎爾」，人口僅僅只有400人，卻成為許多觀光客指名的景點。當地從10年前開始的藝術節吸引許多藝術家到此，透過壁畫創作傳達當前的政治與文化議題。壁畫上可以看到美國前總統川普（Donald Trump）與已故女星瑪麗蓮·夢露（Marilyn Monroe）同台；還有傳奇歌手貓王（Elvis Presley）、科學家愛因斯坦（Albert Einstein）都齊聚一堂。,https://news.pts.org.tw/article/712447,公視新聞網,https://news.pts.org.tw/,9/6/2024 12:18
news_119daa6f02ccbd2a1873332da0ab9ec1,美國7個搖擺州民調賀錦麗追上 川普頻繁進行人身攻擊,公視每日新聞,8/15/2024 20:35,美國總統大選將在11月5日投票，民主黨候選人賀錦麗8月初才接替現任總統拜登競選總統，但根據最新民調顯示，賀錦麗在7個搖擺州的支持率幾乎都已追上川普。民主黨人士推測，如果川普最終敗選，將可能質疑賀錦麗參選的合法性。,https://news.pts.org.tw/article/710150,公視新聞網,https://news.pts.org.tw/,8/22/2024 12:19
news_20bf2f2229256b778b9effefac6b9f21,美國大選賀錦麗聲勢漲 新民調：支持率微幅領先川普,公視每日新聞,7/31/2024 19:12,美國總統大選選情瞬息萬變，預計代表民主黨競選的副總統賀錦麗（Kamala Harris）聲勢節節高升，最新民調更顯示，賀錦麗以1%的微弱優勢領先共和黨的對手川普（Donald Trump）。氣勢上升的賀錦麗30日下戰帖，要川普和副手搭檔范斯「不服來辯」；不過川普陣營仍沒有明確承諾接受辯論。,https://news.pts.org.tw/article/707625,公視新聞網,https://news.pts.org.tw/,8/7/2024 12:17
news_5a1889c3c5275777a07b40e6871941d4,宣布退選後首次與賀錦麗同台 拜登讚她促成調降處方藥價協議,公視每日新聞,8/16/2024 20:41,美國總統拜登退選後首度與接替他代表民主黨參選的現任副手賀錦麗同台，拜登大讚賀錦麗促成一項與製藥大廠的協議，調降處方藥價造福民眾；但共和黨總統候選人川普則是開記者會批評，賀錦麗的經濟和邊境安全政策將摧毀聯邦醫療保險。,https://news.pts.org.tw/article/710356,公視新聞網,https://news.pts.org.tw/,8/23/2024 12:20
news_2ba494a5b70263d81902b4312e3d1946,諾貝爾經濟獎探討國家長期繁榮　民主促經濟但難立竿見影,公視每日新聞,10/15/2024 10:01,今年諾貝爾獎、最後一個獎項、經濟學獎，昨（14）日傍晚公布，由3名美國學者共獲殊榮，分別是來自、麻省理工學院的艾塞默魯、強生，以及芝加哥大學的羅賓森；瑞典皇家科學院表示，3人在社會體制如何形成，並影響繁榮發展的研究，做出卓越貢獻。,https://news.pts.org.tw/article/719419,公視新聞網,https://news.pts.org.tw/,10/22/2024 12:21
news_d3dcb8fcf323f489d307a42318a72154,美大選兩黨爭相搶攻賓州選票 川普號召支持者衝「餅乾民調」,公視每日新聞,10/15/2024 20:58,美國賓州是大選的關鍵搖擺州，吸引兩黨爭相搶攻。川普陣營發動空戰，號召支持者到賓州一家麵包店，為川普餅乾衝高買氣、提振士氣。賀錦麗陣營則發動陸戰，派出亞裔眾議員趙美心前往費城華埠固樁，要搶攻賓州33萬張亞裔選票。公視國際記者方子齊前往美國賓州現場採訪報導。,https://news.pts.org.tw/article/719575,公視新聞網,https://news.pts.org.tw/,10/22/2024 12:21
news_8e78d824cd627cc188d6923acf0ca0ec,美選投開票跨時區結果恐拖數日 FBI：多起俄國「詐」彈威脅,公視每日新聞,11/6/2024 9:54,美國總統大選5日投票，各州投票站關閉時間各有規定。此刻開始，已經陸續會有結果出來。共和黨候選人川普返回佛州投票，他表示如果像上次一樣選輸，自己會第1個承認；民主黨候選人賀錦麗則在週末完成郵寄投票。此外，投票日當天，美國聯邦調查局接獲情資表示有多起看似來自俄羅斯發出的假炸彈威脅。,https://news.pts.org.tw/article/722833,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_53a532cc07a025ac2bb67a1a59928c6a,美選牽動台灣  國安局長：美將延續制中友台,公視每日新聞,11/6/2024 21:20,美國總統大選也牽動台海局勢，國安局長蔡明彥認為，美國會延續「制中友台」的路線。國防部副部長柏鴻輝則表示，在地緣戰略上台灣有重要性。經濟部長郭智輝認為，台美經貿深厚，對台灣、台積電影響並不大，且台積電先進製程幾乎是一個人的武林，加上市場有強烈需求，無法限制台積電發展。,https://news.pts.org.tw/article/722885,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_f4af299f6fc0c106050044b993f17829,NASA太空人未缺席美國大選 選票加密回傳地球,公視每日新聞,11/6/2024 15:18,美國總統大選開跑，各州的投票所湧入大批選民。根據守候的媒體隨機調查結果，發現票投民主黨賀錦麗和共和黨川普的人數大約各半。根據民調機構初步的出口民調顯示，重視經濟與民主議題的選民各佔3分之1，高達73%的選民認為民主岌岌可危，墮胎和移民問題各佔1成多。,https://news.pts.org.tw/article/722886,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_aa981aa23fffa0c478808ea72eb336f3,川普稱選務若公平敗選會認輸 賀錦麗陣營憂假炸彈影響選情,公視每日新聞,11/6/2024 15:17,美國總統大選5日投票，根據《美聯社》報導，共和黨的川普目前拿下198張選舉人票，民主黨賀錦麗109票。全美由東到西共6個時區陸續結束投票、開票，包括喬治亞州在內等6個州最早結束，時間是美東時間晚上7時，也就是台灣時間6日早上8時起陸續開出；最晚開票的是今（6）日下午1時的夏威夷州跟阿拉斯加州。稍早川普投完票後表示，如果像上次一樣選輸會承認敗選；賀錦麗則早在週末完成郵寄投票。聯邦調查局有4個州接獲假炸彈訊息，消息來源疑似從俄羅斯發出。,https://news.pts.org.tw/article/722889,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_12c781113f03cf05a6a20262bba535b4,美國大選10州綁墮胎權公投 亞利桑那等2州推翻禁令、4州強化保障,公視每日新聞,11/6/2024 17:04,美國大選自台灣時間今（6）日起開票，除總統選舉外，有10州同時舉行墮胎相關的公投。6州投票通過修訂加強墮胎權保障法案，但其中只有密蘇里和亞利桑那成功推翻原有禁令；另外佛州、南達科他及內布拉斯加州的公投結果則是維持墮胎禁令，僅蒙大拿州截至台灣時間6日下午5時為止開票結果尚未出爐。,https://news.pts.org.tw/article/722924,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_58072fef3849a25138486b74e24e227f,《紐時》揭美大選社群亂象 哪些原因造成假訊息瘋傳？對選民造成什麼影響？,公視每日新聞,11/6/2024 19:15,根據《紐約時報》報導，今（2024）年美國大選期間出現的假訊息與謠言傳播得更快、更多。而造成假訊息氾濫的原因主要有5大項，包含提前投票與郵寄投票選民增加、來自他國的假影音持續散布等，這些假訊息如何透過社群進行傳播？對於大選又造成什麼影響？,https://news.pts.org.tw/article/722940,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_893d8e775950d81a533cb27ddebef9ab,川普自行宣布當選美國總統 將重返白宮承諾為美國人而戰,公視每日新聞,11/6/2024 17:52,美國大選結果大勢抵定，川普在美東時間5日清晨3時33分，自行宣布當選美國第47任總統，當時他以266選舉人票領先民主黨候選人賀錦麗的219票。川普發表當選感言表示，會每天為美國人而戰，直到建立強大、安全與繁榮的美國。,https://news.pts.org.tw/article/722941,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_6780ad3d521207da9b013f03b282503f,海外美選民不在籍投票 聚集台北酒吧觀看開票,公視每日新聞,11/6/2024 20:29,美國選民投票方式有好幾種，從親身投票到通訊投票，而在海外的美國選民則可以選擇用缺席投票，又稱不在籍投票來參與美選。今（6）日一早開始就有些美國選民聚集在台北的酒吧看開票，他們穿越時區、零時差密切關注，因為選舉結果不僅攸關美國的未來，也影響著他們在台灣的生活。,https://news.pts.org.tw/article/723004,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_b38a5cbf7c87c7125b421d45e1fdfda6,美國大選關鍵搖擺州 內華達計票緩最晚開票,公視每日新聞,11/6/2024 20:26,川普陣營已經宣布勝選，接下來是進入選票結果認證階段，拉開差距的州很容易判定，不過雙方選票太過接近的關鍵州，有沒有近到觸發重新驗票機制也是觀察重點。今（6）日在幾個關鍵搖擺州當中，內華達州是最晚開票的，開票的速度也特別慢。,https://news.pts.org.tw/article/723007,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_a3ec1b0d759b3edac3d2d7d8f9ba188c,川普3度挑戰總統再入白宮 美國新局走向受關注,公視每日新聞,11/6/2024 20:26,從房地產大亨到美國總統，共和黨總統候選人川普（Donald Trump）經歷戲劇化的從政之路，3度競爭白宮大位。7月才遇到刺殺躲過一劫的他，還是常常語出驚人，場場造勢都掀起支持者激動情緒，這次再度當選總統，恐怕也會讓陷入對立的美國政治和社會，帶來更難以預測的局面。,https://news.pts.org.tw/article/723008,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_a9369fe32f335ce6827b3f579c584062,賓州選舉人票入袋 川普發表勝選演說,公視每日新聞,11/6/2024 20:24,共和黨總統候選人川普在賓州的19張選舉人票確定入袋之後，6日清晨在佛州棕櫚灘發表勝選演說，稱要開始「幫助美國癒合」。這項結果在選舉人團投票認證後，川普將是繼1892年的克里夫蘭總統之後，120多年來第一位失去白宮寶座然後捲土重來並再次勝選的總統。民主黨的競爭對手賀錦麗，則是取消了所有公開行程，不對外發表談話。另一方面，國會參眾兩院以及州長的選舉，共和黨也都呈現領先的優勢，全面執政機率極大。,https://news.pts.org.tw/article/723010,公視新聞網,https://news.pts.org.tw/,11/13/2024 12:19
news_d644bd40feb7ede9dfbd3084ce956c72,俄與歐美冷戰後最大規模換囚 拜登政府稱外交勝利,公視每日新聞,8/2/2024 14:41,俄羅斯與歐美等國1日進行了後冷戰時代最大規模的換囚行動。歐美釋放了10名被控從事間諜與暗殺行動的俄羅斯人，俄方同時赦免並釋放16名、同樣被控進行間諜活動的歐美平民。美國拜登政府認為這是外交上的一大勝利，不過旅外的俄羅斯學者認為，即使歐美接回的人數較多，但同意換囚其實正中俄方的下懷。,https://news.pts.org.tw/article/707948,公視新聞網,https://news.pts.org.tw/,8/9/2024 12:19
news_c4eb457699b827d86da90228e95f776c,民主黨大會最高潮 賀錦麗將演說接受提名,公視每日新聞,8/23/2024 9:44,芝加哥民主黨大會進入尾聲但也是大會的最高潮，現任美國副總統賀錦麗將在民主黨大會第4晚發表接受提名演說。第4晚賀錦麗演說有哪些觀察重點？台灣跨黨派觀察團有什麼動向？,https://news.pts.org.tw/article/711314,公視新聞網,https://news.pts.org.tw/,8/30/2024 12:17
news_79df5923ee745960c5e301c99a30eba4,民主黨全代會將正式提名 賀錦麗攜手華茲賓州拉票,公視每日新聞,8/19/2024 15:41,美國民主黨即將在芝加哥的全代會上，正式提名副總統賀錦麗與明尼蘇達州長華茲，成為2024民主黨的正副總統候選人，賀錦麗跟華茲18日前往關鍵搖擺州的賓州巡迴拉票，賀錦麗在賓州暗批川普，只是個打擊別人的懦夫，來回應川普前一天在賓州，再次對她外貌與笑聲的批評。,https://news.pts.org.tw/article/710558,公視新聞網,https://news.pts.org.tw/,8/26/2024 12:23
news_60d5b8f47fb2a715f8d83b08a064eb1a,川普喊話若當選將重用馬斯克 組效率委員會改革美聯邦政府,公視每日新聞,9/6/2024 20:41,美國共和黨總統候選人川普（Donald Trump）5日發表經濟政策演說，表示如果當選將重用特斯拉執行長馬斯克（Elon Musk），並由他領導新成立的政府效率委員會。至於跟川普關係不錯的俄羅斯總統蒲亭（Vladimir Putin），則戲謔的說自己在這場大選支持笑聲很有感染力的賀錦麗（Kamala Harris），同時也表示已準備好跟烏克蘭談判。,https://news.pts.org.tw/article/713655,公視新聞網,https://news.pts.org.tw/,9/13/2024 12:24
news_702da38308d4f7836caa82921d5e262d,美大選兩黨提名人選正式出爐 台海議題成攻防焦點,公視每日新聞,8/23/2024 20:40,4天的民主黨大會，在賀錦麗（Kamala Harris）接受提名演說後結束，接下來美國選戰會進入什麼樣的階段？另外，這次民主黨大會對台海議題，有什麼樣的關注？,https://news.pts.org.tw/article/711489,公視新聞網,https://news.pts.org.tw/,8/30/2024 12:17
news_ca378568e8a5ab56fbca4359352c20d0,美民主黨大會明起連4天登場 將正式提名賀錦麗參選,公視每日新聞,8/19/2024 20:22,2024美國大選，4年一度、負有正式推舉總統副總候選人重任的民主黨全國代表大會，台北時間明（20）日早上將在芝加哥正式揭幕。面對川普（Donald Trump）强勢回歸，賀錦麗（Kamala Harris）接棒拜登（Joe Biden）力挽狂瀾，未來4天包括拜登、歐巴馬（Barack Obama）以及柯林頓（Bill Clinton）等多位現任或是前任總統，將到場發表演說。,https://news.pts.org.tw/article/710680,公視新聞網,https://news.pts.org.tw/,8/26/2024 12:23
news_28d53fe03c566f171906a081204a3d2d,川普讚馬斯克「聰明人」 稱若當選將延攬入閣,公視每日新聞,8/20/2024 20:25,代表共和黨再次角逐白宮的前總統川普（Donald Trump），日前與特斯拉創辦人馬斯克（Elon Musk）在社群平台對談，川普說，如果當選，他將延攬馬斯克加入政府行列；川普也批評民主黨臨時換掉拜登（Joe Biden），根本就是政變。,https://news.pts.org.tw/article/710883,公視新聞網,https://news.pts.org.tw/,8/27/2024 12:20
news_7230c43cf0939ffe89e4072752c5a7c6,美國民主黨全代會第2天 賀錦麗夫婿將登場演說,公視每日新聞,8/21/2024 9:23,聚焦芝加哥民主黨大會，繼前晚拜登總統發表演說交棒給賀錦麗之後，20日大會主題是美國未來的大膽願景，希望將民主黨的施政方向和川普主張加以比較，第2晚除了大家熟知的政治人物發表演說，美國媒體還有哪些關注的焦點。,https://news.pts.org.tw/article/710910,公視新聞網,https://news.pts.org.tw/,8/28/2024 12:22
news_a425466c1d63234577f4a9bb154adb90,習近平稱兩岸統一是大勢所趨 陸委會嚴正反駁,公視每日新聞,10/1/2024 16:46,中共建政75週年國慶，中國國家主席習近平昨（30日）晚在慶祝招待會上重申，台灣是中國的神聖領土，要堅持「一個中國原則」和「九二共識」，並說實現完全統一是大勢所趨。對此我陸委會嚴正反駁，強調中華民國是主權國家，呼籲中共應正視兩岸互不隸屬的現實。,https://news.pts.org.tw/article/717272,公視新聞網,https://news.pts.org.tw/,10/8/2024 12:21
news_c5028809c1084611ce1ff15845d20f57,賀錦麗訪共和黨起源地拉票 川普稱不允許美國禁止燃油車,公視每日新聞,10/4/2024 20:37,美國總統大選進入最後倒數1個月，民主黨總統候選人賀錦麗3日與共和黨的反川普大將麗茲錢尼，一同在共和黨的創黨地點、威斯康辛州的里彭市，以「國家高於政黨」為訴求，向選民拉票。川普當天則是在汽車製造業重鎮密西根州造勢，誓言只要他當選，任何州都不能禁止燃油動力車。,https://news.pts.org.tw/article/717981,公視新聞網,https://news.pts.org.tw/,10/11/2024 12:21
news_f5c9c182de23d254f4cd5e8a5b567e81,日本眾議院大選自民黨失利 首相石破茂恐面臨逼宮,公視每日新聞,10/29/2024 10:09,日本眾議院大選結果，自民黨及公明黨所組的執政聯盟席次大減，僅215席，睽違15年未能過半，被稱為歷史性的大敗。現任首相石破茂預料將面臨逼宮，也讓日本政壇進入動盪新時代。學者分析，日本政治狀況不安定，加上即將到來的美國總統大選，都可能影響到區域安全局勢，需慎防中國見縫插針。,https://news.pts.org.tw/article/721546,公視新聞網,https://news.pts.org.tw/,11/5/2024 12:24
news_1a58a6b3b9bba8221b7b2f832a88687d,美2州投票箱遭置爆裂物起火 挺川普喜劇演員「垃圾島」論引議,公視每日新聞,10/29/2024 15:19,美國總統大選下週就要登場，華盛頓州和奧勒岡州傳出投票箱遭人放置爆裂物而起火燃燒的事件。而川普（Donald Trump）在紐約的造勢場合，聲援的喜劇藝人形容波多黎各是一座垃圾島，引發外界撻伐，連自家的共和黨參議員都認為言論太超過。,https://news.pts.org.tw/article/721630,公視新聞網,https://news.pts.org.tw/,11/5/2024 12:24
news_b6f9fd997f4c9cfae0948591195b9d65,川、習等領袖隨扈用健身App 法媒：定位系統成行蹤破口,公視每日新聞,10/29/2024 20:38,法國第一大日報《世界報》，最近公布1項調查報導，他們指出多國領袖的隨扈都使用一種叫Strava的健身應用程式，而這款App目的是讓使用者追蹤自己的鍛鍊過程，並且在社群上分享，但這樣就曝露了這些領袖們的行蹤。像是美國前總統川普（Donald Trump)、現任總統拜登（Joe Biden）、中國國家主席習近平、法國總統馬克宏（Emmanuel Macron），甚至是俄羅斯總統蒲亭（Vladimir Putin）的維安人員，都是這款App的用戶。,https://news.pts.org.tw/article/721737,公視新聞網,https://news.pts.org.tw/,11/5/2024 12:24
news_5c5f0ad787926f3c7a5fbaab34412663,美喬治亞州校園槍擊4死9傷 候選人管制槍枝立場相異,公視每日新聞,9/5/2024 21:00,美國喬治亞州發生重大校園槍擊案，包括2名教師、2名學生共4人死亡，並有9人受傷，槍手年僅14歲、是同校學生，已經被逮捕。美國民主黨總統候選人賀錦麗呼籲，只有管制槍枝才能阻止悲劇。共和黨總統候選人川普則稱兇手是病態瘋狂。,https://news.pts.org.tw/article/713449,公視新聞網,https://news.pts.org.tw/,9/12/2024 12:21
news_8855a0bfecd1860d6cfcb2f490434039,美國副總統辯論登場 范斯與華茲激辯一度遭主辦單位消音,公視每日新聞,10/2/2024 13:31,2024美國大選首場，也是唯一一場的副總統電視辯論，台灣時間2日上午9時登場，由共和黨副總統候選人范斯（JD Vance），迎戰民主黨副總統候選人華茲（Tim Walz）。辯論焦點包括中東戰火、氣候變遷、經濟等議題，兩人在移民政策上針鋒相對，主辦單位一度強迫關閉麥克風消音。,https://news.pts.org.tw/article/717452,公視新聞網,https://news.pts.org.tw/,10/9/2024 12:18
news_25554368d0f4e862c07146af31b6b660,美國軍火商「雷神」高報軍售價 將全數返還我方不當得利,公視每日新聞,10/2/2024 14:02,美國軍火商「雷神公司」爆出涉嫌高報軍售價格，導致國際友邦損失，台灣也成了受害者，包括愛國者飛彈、雷達系統都被雷神抬價，對此國防部表示，美國司法部已與雷神達成認罪協商，會全數返還我方不當得利，本案也證實台美軍售制度嚴謹。不過外界質疑國軍隱匿訊息，對此國防部表示有內容農場操作「疑美論」，呼籲國人不要受影響。,https://news.pts.org.tw/article/717463,公視新聞網,https://news.pts.org.tw/,10/9/2024 12:18
news_3a56722a13aab8b78c292a8af9cd4689,8百萬首投族成美國大選關鍵 民調揭世代、性別差異創新高,公視每日新聞,9/6/2024 15:22,距離美國總統大選還剩不到3個月，今（2024）年全美18至29歲的Z世代合格選民共有超過4千萬人，其中首投族佔8百萬票。代表兩大黨參選的賀錦麗和川普各有年輕世代擁護者，賀錦麗陣營善用網路世代，掀起支持熱潮；川普也開始端出牛肉，吸引Z世代。主要媒體的民調顯示，這屆總統大選除了選民世代差異，在性別差距也創下史上新高。,https://news.pts.org.tw/article/713544,公視新聞網,https://news.pts.org.tw/,9/13/2024 12:24
news_a00e36f0138f4c70d6c84e1bff95b48e,川普、賀錦麗首場電視辯論 中東與經濟等議題激烈交鋒,公視每日新聞,9/11/2024 18:20,美國民主黨總統候選人賀錦麗（Kamala Harris）與共和黨總統候選人川普（Donald Trump），台灣時間今（11）日上午首次進行電視辯論。台灣晶片成為雙方爭論話題，事後CNN民調顯示賀錦麗表現明顯優於川普，影響力超強的巨星泰勒絲也公開表示今年大選支持賀錦麗。,https://news.pts.org.tw/article/714231,公視新聞網,https://news.pts.org.tw/,9/18/2024 12:25
news_d01d723005700dc9e57ec1e17fcb1377,颶風海倫重創美國南部 出動飛機、驢子運送補給品,公視每日新聞,10/3/2024 14:11,颶風「海倫」週一在佛羅里達州登陸後，已造成美國南部多州至少191人死亡，成為過去50年來僅次於2005年卡崔娜颶風、第2致命的颶風。由於基礎設施遭到洪水破壞，部分地區要數週才能恢復供水，各界出動飛機、卡車，甚至驢子都投入運送補給品。有氣候學家指出，颶風在美國造成的死亡越來越多，甚至已超越車禍。,https://news.pts.org.tw/article/717658,公視新聞網,https://news.pts.org.tw/,10/10/2024 12:19
news_5cd74fec22f0cb09b246a51b0c398f2e,美國大選副手交鋒獲封「文明辯論」 CNN分析：沒有明確的贏家,公視每日新聞,10/3/2024 17:14,美國副總統辯論會於台灣時間2日上午9時登場，共和黨副總統候選人范斯（JD Vance）與民主黨副總統候選人華茲（Tim Walz）就墮胎、移民及國際議題進行答辯。由於2人始終維持禮貌互動，被BBC封為2024選戰中「最文明的辯論」；而CNN則公布辯論會後2人的民調結果並無顯著改變，認為這場辯論並沒有實質的贏家。,https://news.pts.org.tw/article/717702,公視新聞網,https://news.pts.org.tw/,10/10/2024 12:19
news_3bfbae6c39b62e6b9efeae73ef24d7e5,5級颶風密爾頓恐直撲佛州西岸 多郡進入緊急狀態並大規模疏散,公視每日新聞,10/8/2024 20:45,毀滅性颶風海倫前腳剛走，墨西哥灣又出現熱帶風暴密爾頓，1日內快速增強為5級颶風，預計9日登陸美國佛羅里達州西岸，坦帕灣地區可能出現4公尺的風暴潮，佛州準備進行2017年以來最大規模的疏散。,https://news.pts.org.tw/article/718502,公視新聞網,https://news.pts.org.tw/,10/15/2024 12:29
news_de2086102457c726cd5a2c0399e1e509,川普親炸薯條諷對手經歷造假 賀錦麗喬治亞州造勢迎接60歲,公視每日新聞,10/21/2024 15:09,距離美國總統大選剩下2週，連麥當勞也成為選舉戰線。20日川普（Donald Trump）在賓州一家麥當勞親炸薯條，並在得來速窗口服務顧客，藉此嘲諷民主黨總統候選人賀錦麗（Kamala Harris）大學時期在麥當勞的打工經歷並非屬實。賀錦麗則在喬治亞洲的教會造勢，同時迎接她的60歲生日。,https://news.pts.org.tw/article/720330,公視新聞網,https://news.pts.org.tw/,10/28/2024 12:21
news_ea6c6aace3bd7bc1887fe876048a60e3,馬斯克撒錢挺川普 日贈選民百萬美元遭疑賄選,公視每日新聞,10/21/2024 19:14,美國億萬富豪馬斯克（Elon Musk）19日為川普（Donald Trump）舉辦助選活動，承諾在11月總統大選前，每天將送出100萬美元、約新台幣3200萬元給1位住在搖擺州，而且在線上簽署「支持言論自由與擁槍權」請願書的選民。目前已經有2名得主出爐，不過這項作法，也引發是否買票賄選的質疑。,https://news.pts.org.tw/article/720401,公視新聞網,https://news.pts.org.tw/,10/28/2024 12:21
news_621696214d94439a13531de0deee6632,喬治亞州成美國大選關鍵 提前投票人數增選情難捉摸,公視每日新聞,10/21/2024 21:13,關注美國大選，喬治亞州選舉人票雖然次於賓州，但卻是南方4個關鍵州的風向標，也是上屆總統大選得票率差距最小的州，今（2024）年加上颶風攪局、提前投票人數暴增，選情讓外界始終難以捉摸。,https://news.pts.org.tw/article/720455,公視新聞網,https://news.pts.org.tw/,10/28/2024 12:21
news_1993aa3668710aa4ac7c4c4746a77288,荷蘭前總理呂特接棒北約秘書長 重視烏俄和中國議題,公視每日新聞,10/4/2024 16:00,荷蘭在位最久的前總理呂特（Mark Rutte），10月正式接掌北約秘書長的職務，這也是北約最高領導人10年來首次換人做。呂特擔任荷蘭總理14年，累積嫻熟的政治經驗與溝通技巧，但他上任後首先就必須面對，包括美國總統選舉可能帶來的變數、俄烏戰爭的變局、俄國的長期威脅，以及中國的崛起。這些挑戰都是呂特在新職位上，必須面對的核心議題。,https://news.pts.org.tw/article/717872,公視新聞網,https://news.pts.org.tw/,10/11/2024 12:21
news_764369781f2b2f06442de6bba338320e,川普稱應把槍口瞄準錢尼女兒 檢方啟動調查,公視每日新聞,11/2/2024 19:49,美國總統大選5日登場，在選前最後的造勢週末，川普又語出驚人，稱前副總統錢尼的女兒麗茲是好戰分子，應該讓她體會被槍口瞄準的感受。司法單位主動提起調查。而賀錦麗將火力集中在搖擺州的威斯康辛州，重申當選後將協助人民調降生活支出，協助產業復甦。而華府的商家則在店面外釘上木板，避免投票日當天遭到波及。,https://news.pts.org.tw/article/722410,公視新聞網,https://news.pts.org.tw/,11/9/2024 12:21
news_083ba5496ef9dbb94fbdc67fc59fe0e4,馬斯克高調力挺川普掀波瀾 矽谷科技巨頭紛紛表態政治立場,公視每日新聞,9/13/2024 15:31,美國聚集新創和科技富豪的矽谷向來力挺民主黨，但在科技大亨馬斯克（Elon Musk）高調支持川普（Donald Trump）之後，讓對政治議題低調的矽谷開始出現表態聲音，甚至演變成同事、親友因此反目成仇的現象。,https://news.pts.org.tw/article/714626,公視新聞網,https://news.pts.org.tw/,9/20/2024 12:20
news_8934212996ce9839465198dee734ec81,美防長訪基輔供4億美元軍援 大選將至西方援烏具不確定性,公視每日新聞,10/22/2024 15:15,美國國防部長奧斯汀21日訪問基輔，提供一筆價值4億美元軍援，以及大批彈藥、裝甲車等，矢言繼續援助烏克蘭抵禦俄羅斯侵略，不過這時間點離美國總統大選僅剩2週，也為西方未來繼續協防基輔帶來不確定性。另外，美國駐聯合國大使伍德21日針對北韓派軍訓練、準備支援俄羅斯攻打烏克蘭表示，這將會是個危險的發展。,https://news.pts.org.tw/article/720531,公視新聞網,https://news.pts.org.tw/,10/29/2024 12:18
news_21a886f7e80b84d8df36e2f234e3b22c,賀錦麗連訪3搖擺州 538大選勝率預測：川普首度超前,公視每日新聞,10/22/2024 20:39,美國民主黨總統候選人賀錦麗，21日馬不停蹄地造訪鐵鏽帶，3個關鍵搖擺州，舉行跨黨派的競選活動；共和黨總統候選人川普，則是在颶風海倫的重災區北卡羅來納州，繼續批評政府的災害應對措施。 民調機構538最新的預測顯示，川普勝選的機率為51%、賀錦麗為49%，川普首度領先賀錦麗。,https://news.pts.org.tw/article/720645,公視新聞網,https://news.pts.org.tw/,10/29/2024 12:18
