識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_0db9e386a5d64fcd3127ef8811540379,美國會選戰激烈 參眾兩院230多年來可能首度雙雙變天,國際焦點,2024-10-23T23:38:43Z,（中央社記者鍾佑貞華盛頓23日專電）最新民調顯示，共和黨控制的聯邦眾議院及民主黨占多數的參議院在11月的選舉中可能雙雙變天，如果這種「奇觀」發生，將是230多年美國國會改選史上的首次。,https://www.cna.com.tw/news/aopl/202410240013.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_c9c1960c101e603605048086482f5347,就愛阿姆夯曲Lose Yourself 歐巴馬拉票秀饒舌,國際焦點,2024-10-24T02:42:11Z,（中央社華盛頓23日綜合外電報導）美國再兩週即將舉行大選，前總統歐巴馬在關鍵搖擺州替民主黨候選人賀錦麗站台時，除了敦促支持者藉由現身投票來發聲，還簡短秀了一段饒舌。,https://www.cna.com.tw/news/aopl/202410240054.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_33c4bd8652bd9b4f9f65ba44fce1709e,馬斯克為川普催票天天抽獎送百萬美元 司法部：恐違法,國際焦點,2024-10-24T03:26:47Z,（中央社華盛頓23日綜合外電報導）美國媒體今天報導，美國司法部已警告億萬富翁馬斯克的美國政治行動委員會（America PAC），這個委員會針對登記選民舉辦天天抽獎送100萬美元活動，恐違反聯邦法律。,https://www.cna.com.tw/news/aopl/202410240071.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_aa2c2066764a5bb04d3fe8742d9436ab,賀錦麗接受選民提問 強調執政非拜登政府延續,國際焦點,2024-10-24T03:59:52Z,（中央社記者石秀娟華盛頓23日專電）美國副總統、民主黨總統候選人賀錦麗今天參加接受選民現場提問的節目。她表示，如果當選，她的政府不會是拜登的延續，她是新一代的領袖，會將新觀念、新方法，以及自身的經驗帶入新政府。,https://www.cna.com.tw/news/aopl/202410240102.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_01539ecc61ae8f0ca4dfc95e339b9337,民調：川普超車2個百分點 選民對賀錦麗觀感趨負面,國際焦點,2024-10-24T07:13:19Z,（中央社華盛頓23日綜合外電報導）「華爾街日報」今天公布最新民調顯示，共和黨總統候選人川普支持率47%，微幅領先民主黨總統候選人賀錦麗的45%，可見相較賀錦麗，選民對川普的政見及過去表現看法較正面。,https://www.cna.com.tw/news/aopl/202410240199.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_901a17d2e31e94ec8fa11ac74cfd4e8d,前模特兒控川普曾性騷擾 與性罪犯艾普斯坦哥倆好,國際焦點,2024-10-24T07:17:21Z,（中央社華盛頓23日綜合外電報導）英國「衛報」今天報導，前模特兒威廉斯指控，美國共和黨總統候選人、前總統川普曾性騷擾她，且兩人是在1990年代由性罪犯富商艾普斯坦介紹認識。,https://www.cna.com.tw/news/aopl/202410240200.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_5f740797060cb6a2e209f011077e784e,賀錦麗川普搖擺州造勢 近2500萬選民已提前投票,國際焦點,2024-10-24T08:21:26Z,（中央社費城/杜魯斯23日綜合外電報導）美國總統大選倒數不到半個月，佛羅里達大學選舉實驗室（Election Lab）的追蹤數據顯示，目前已有近2500萬選民透過親自投票或郵寄選票的方式提前投票。,https://www.cna.com.tw/news/aopl/202410240231.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_7815eb4b30762160af553a53a3ad7168,川普移民吃狗論延燒 德國綠黨被批「反寵物」掀波,國際焦點,2024-10-24T09:02:24Z,（中央社記者林尚縈柏林24日專電）美國共和黨總統候選人川普的「移民吃狗論」延燒，德國也因寵物話題掀起爭議。綠黨青年組織發言人批評寵物繁殖對環境的影響，被在野黨指控「反對民眾養寵物」，意外成為德國政治攻防焦點，為2025年大選提前點燃戰火。,https://www.cna.com.tw/news/aopl/202410240258.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_565d61542bef323d05bbc46bab9a7ddc,川普喬治亞州造勢催票 賀錦麗同州造勢眾星雲集,國際焦點,2024-10-24T14:54:00Z,（中央社喬治亞州杜魯斯24日綜合外電報導）美國共和黨總統候選人川普昨天在關鍵搖擺州之一的喬治亞州催票，民主黨候選人賀錦麗今天也將來到這個戰場州造勢，多位巨星名人站台加持，現場眾星雲集。,https://www.cna.com.tw/news/aopl/202410240414.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/31/2024 12:21:47
news_39a7dd3ebdff2d6bf0ac99c5e50e98ec,美媒：蒲亭曾替中國要馬斯克別給台灣星鏈,國際焦點,2024-10-25T06:42:38Z,（中央社華盛頓24日綜合外電報導）美媒披露，世界首富馬斯克與俄國總統蒲亭的接觸超過外界想像，交流涵蓋商業、私事乃至地緣政治，還傳出蒲亭為幫習近平，要馬斯克別開通台灣上空的星鏈網絡服務。,https://www.cna.com.tw/news/aopl/202410250172.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_b77f89d8487f131eb4c15991deb241a6,美國會選戰激烈　參眾兩院230多年來可能首度「雙雙變天」,國際新聞,2024-10-24T01:30:00Z,最新民調顯示，共和黨控制的聯邦眾議院及民主黨占多數的參議院在11月的選舉中可能雙雙變天，如果這種「奇觀」發生，將是230多年美國國會改選史上的首次。,https://www.ettoday.net/news/20241024/2841105.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_c6319adbd7959c29a4357a0766b46a79,全美近2500萬人已投票！　賀錦麗川普搶攻搖擺州催票,國際新聞,2024-10-24T05:38:00Z,美國11月5日總統大選距離現在剩下不到2周，依據佛羅里達大學（University of Florida）選舉實驗室追蹤數據，至今已有將近2500萬名選民透過郵寄投票、提前投票的方式，投出手中一票。在選情競爭白熱化之際，民主黨總統候選人賀錦麗、共和黨總統候選人川普都在選前搶攻搖擺州催票。,https://www.ettoday.net/news/20241024/2841111.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_2a58aea73fa6948ede47abd089e5a1c4,馬斯克催票抽獎天天送百萬美元　美國司法部警告：有違法之嫌,國際新聞,2024-10-24T07:00:00Z,全球首富馬斯克（Elon Musk）在美國總統大選中決定支持共和黨參選人川普，為了讓登記選民簽署「支持言論自由和攜槍權」請願書，日前便在賓州推動抽獎活動，隨機向搖擺州居民發放100萬美元獎金，引來美國司法部警告，認為有觸法之嫌疑。,https://www.ettoday.net/news/20241024/2841128.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_d1933b0e9441f3406005269cd4f35ed4,川普逆風翻盤！支持度破50%超越賀錦麗　入主白宮贏面增,國際新聞,2024-10-24T05:00:00Z,《華爾街日報》23日發布最新全國民意調查，共和黨總統候選人川普在2024年美國選舉的支持率為47%，領先於民主黨總統候選人賀錦麗的45%。儘管雙方目前的民調差距仍在誤差範圍內，但最新民調仍明顯反映川普的支持有所上升，而這樣的趨勢也同樣出現在福斯新聞的民調中。,https://www.ettoday.net/news/20241024/2841152.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_fe011cd38cb6af74af4dfc60c130a286,川普遭踢爆羨慕希特勒　賀錦麗批：不適任、危險,國際新聞,2024-10-24T03:02:00Z,美國副總統賀錦麗23日晚間上CNN新聞「市民大會」（CNN town hall）節目，當被主持人問及當上總統是否會比共和黨對手川普更親以色列時，她並未正面回答，但稱川普「危險」，再次提及前白宮幕僚長凱利（John Kelly）踢爆川普羨慕希特勒的話題。,https://www.ettoday.net/news/20241024/2841184.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_1d1bafef87173bb18afb069c5c43028a,最新民調曝！「川普超車賀錦麗」小贏2%　過半選民讚他執政表現,國際新聞,2024-10-24T04:23:00Z,美國總統大選進入倒數，《華爾街日報》對全國登記選民的最新民調顯示選情膠著，前總統、共和黨候選人川普微幅領先副總統、民主黨候選人賀錦麗僅2%，和約2個月前的數字正好相反。,https://www.ettoday.net/news/20241024/2841211.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_cb2ea90b4a63c9b76ac789d698a2eb58,搖擺州拉鋸！美選舉專家預測：川普會贏　1原因揭「支持度被低估」,國際新聞,2024-10-24T07:34:00Z,美國知名選舉數據分析師席佛（Nate Silver）近日公開表示，根據他的「直覺」，前總統川普會在即將到來的大選中勝出。但他也警告，從民調數據看來這場選戰仍充滿變數，結果難下定論。,https://www.ettoday.net/news/20241024/2841212.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_f8317fb999f8a4a58fdafe783d3bdb2e,前女模控川普「摸遍乳房」腰臀也不放過！　爆1993年性騷過程,國際新聞,2024-10-24T04:29:00Z,美國前女模特兒史黛西威廉斯（Stacey Williams）宣稱，在1993年那年，經已故淫魔富商艾普斯坦（Jeffrey Epstein）介紹認識川普，但在某次見面時，川普先是把她整個人拉到身旁，接著伸手摸遍她的胸部以及腰臀，讓她當場愣住。,https://www.ettoday.net/news/20241024/2841240.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_a2a3895d73553c51df608de042a4fd4b,23經濟諾獎得主力挺賀錦麗！批川普政策加劇通膨　赤字恐擴大5倍,國際新聞,2024-10-24T08:39:00Z,23位諾貝爾經濟學獎得主在當地23日發布聯名信，公開力挺民主黨總統候選人賀錦麗，讚賞其政策將帶來更強勁、公平，以及可持續的經濟增長。與此同時，這些諾貝爾獎得主也對共和黨總統候選人川普的經濟政策表示反對，警告川普經濟政策中的高額關稅將導致物價上漲、赤字增加、貧富差距擴大。,https://www.ettoday.net/news/20241024/2841461.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_f228d58d39365c2e51cbe4d97895570e,國際火線／迫切的危機：美國民主制度的缺陷與崩潰,國際新聞,2024-10-24T10:37:00Z,因為長期震懾於美國高大上的存在，一直以來，很多人(包括我在內)都深信美利堅合眾國是「最正港」的「自由的燈塔」、「民主的長城」；美國的民主是純正的、無瑕的。然而最近的一連串歷史發展敲醒了我們：他們的民主制度其實是充滿缺陷。這些缺陷如同壓在駱駝身上的稻草一樣，終於把美國的民主壓垮了。,https://www.ettoday.net/news/20241024/2841610.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/31/2024 12:21:47
news_38e656e494a02272172eb28634c73ab6,"挺川普或賀錦麗 巴菲特：不會支持任何候選人
",國際新聞,2024-10-23T17:21:04Z,"美國大選進入倒數階段之際，「股神」巴菲特（Warren Buffett）旗下波克夏海瑟威公司網站發表聲明指出，巴菲特不會為投資產品或政治候選人背書。

      路透社報導，波克夏海瑟...…",https://news.ltn.com.tw/news/world/breakingnews/4840311,自由時報,https://news.ltn.com.tw/list/breakingnews/world,10/31/2024 12:21:47
news_cb76f5ed824a13e280a69ac42106baf4,"賀錦麗藍牆州民調未見優勢 民主黨人士漸感焦慮
",國際新聞,2024-10-23T18:45:03Z,美國多家媒體報導，民主黨策士與賀錦麗競選陣營人士本週陸續以不具名方式向媒體透露，賀錦麗在民主黨「藍牆」（Blue Wall）威斯康辛州、密西根州與賓州，民調不見樂觀，選民開始倒向川普，但黨內...…,https://news.ltn.com.tw/news/world/breakingnews/4840315,自由時報,https://news.ltn.com.tw/list/breakingnews/world,10/31/2024 12:21:47
news_f57bf88a22f8cf6845108417b38e1055,狂！川普被爆羨慕希特勒 前幕僚長轟「就是法西斯」,國際新聞,2024-10-24T01:56:03Z,"蔡百靈／核稿編輯
美國共和黨總統候選人川普（Donald Trump）近日被媒體踢爆，曾於總統任內表示，「我需要像希特勒（Adolf Hitler）手下那樣的將領」；他的前白宮幕...…",https://news.ltn.com.tw/news/world/breakingnews/4840331,自由時報,https://news.ltn.com.tw/list/breakingnews/world,10/31/2024 12:21:47
news_157f1548f43d61fd31964c36fdc8239c,投票日剩不到兩週 統計學大師席佛︰直覺告訴我川普會贏,國際新聞,2024-10-24T08:22:24Z,距離11月5日美國總統大選投票日僅剩不到兩週。知名政治統計學家席弗（Nate Silver）23日前發表文章，預測川普（Donald Trump）將贏得大選。儘管席佛上個月曾表...…,https://news.ltn.com.tw/news/world/breakingnews/4840836,自由時報,https://news.ltn.com.tw/list/breakingnews/world,10/31/2024 12:21:47
news_de785ed2bcffd4cdcc2a8a6567794a5f,美國總統大選將至 「台灣人工開票」吸引2800多萬人朝聖討論,國際新聞,2024-10-24T15:48:14Z,"祝蘭蕙／核稿編輯
2024美國總統大選將至，各州陸續宣布統計選票所需的天數，7大搖擺州之一的亞利桑那州，當地選舉官員在22日表示，屆時計票需要10至13天。對此，有美國網友分享台...…",https://news.ltn.com.tw/news/world/breakingnews/4841366,自由時報,https://news.ltn.com.tw/list/breakingnews/world,10/31/2024 12:21:47
news_08c33d3916c6fc414eee95e366b7e585,馬斯克天天抽百萬 另類催票被警告,國際新聞,2024-10-24T21:30:00Z,"〔編譯周虹汶／綜合報導〕多家美國媒體廿三日報導指出，關於支持共和黨總統候選人川普的全球首富馬斯克所創立的「美國政治行動委員會」（America PAC），舉辦對七大搖擺州簽署支持擁槍與言論自由請願書的登記選民天天抽出一人獨得一百萬美元的活動，司法部已就此舉有違聯邦法律之虞，發函警告美國PAC。

…",https://news.ltn.com.tw/news/world/paper/1673705,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/01/2024 12:23:57
news_359cebf5fe76bb1d455e4f070c161153,川普政權移交團隊出爐 家族成員與親近人士入列,國際焦點,2024-10-24T23:03:03Z,（中央社記者廖漢原紐約24日專電）美國總統選舉民調勢均力敵勝負難料，不過媒體陸續報導，共和黨總統候選人川普已組成以身邊信任人士為主的政權移交團隊，包括副總統候選人范斯與川普的兒子小川普與艾瑞克．川普都入列。,https://www.cna.com.tw/news/aopl/202410250016.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_0fffbc6f294df8c9c79d6f8716e33421,賀錦麗喬治亞州造勢眾星雲集 2萬人擠爆現場,國際焦點,2024-10-25T00:25:15Z,（中央社喬治亞州克拉克斯頓24日綜合外電報導）成千上萬人今天聚集在關鍵戰場州喬治亞州，參加美國民主黨總統候選人賀錦麗的造勢大會，站台嘉賓包括搖滾巨星布魯斯史普林斯汀、藝人泰勒派瑞和前總統歐巴馬。,https://www.cna.com.tw/news/aopl/202410250021.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_ffb2d037e8429d4654232b2dde547987,川普前官員稱中國是美國生存威脅 應優先應對,國際焦點,2024-10-25T00:46:26Z,（中央社記者石秀娟華盛頓24日專電）外界認為共和黨總統候選人川普擁抱孤立主義。2名他的前朝官員反駁，指川普「非正統」外交讓盟邦更重視防衛，美國無法單獨同時應對多個敵手，應優先應對中國，中國是美國生存的威脅。,https://www.cna.com.tw/news/aopl/202410250026.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_a1fd8df573fcb9946c6834e4e3763a89,川普稱賀錦麗若入主白宮 將被習近平當小孩欺負,國際焦點,2024-10-25T01:03:33Z,（中央社華盛頓24日綜合外電報導）美國前總統川普今天表示，若副總統賀錦麗贏得大選入主白宮，中國國家主席習近平將把她「當小孩一樣」修理。,https://www.cna.com.tw/news/aopl/202410250029.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_1ca3130ec7bfce24201f34fd5f82c933,搖滾巨星史普林斯汀幫賀錦麗站台 批川普「美國暴君」,國際焦點,2024-10-25T01:48:58Z,（中央社喬治亞州克拉克斯頓24日綜合外電報導）美國老牌搖滾巨星布魯斯史普林斯汀今天在喬治亞州亞特蘭大的集會活動為民主黨候選人賀錦麗站台，他說共和黨總統候選人川普競選當上「美國暴君」。,https://www.cna.com.tw/news/aopl/202410250041.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_eb907aed2fb0dc8b52667d3f95eaf5cb,川普：若勝選會立即開除特檢史密斯,國際焦點,2024-10-25T02:53:40Z,（中央社華盛頓24日綜合外電報導）美國共和黨總統候選人川普今天表示，若贏得11月大選，他會立即開除對他提出兩起聯邦訴訟案的特別檢察官史密斯（Jack Smith）。,https://www.cna.com.tw/news/aopl/202410250061.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_839218ec66d510e10f804446a0043878,蒲亭：美國大選後雙方關係 取決於華盛頓態度,國際焦點,2024-10-25T03:01:45Z,（中央社喀山24日綜合外電報導）俄羅斯總統蒲亭（Vladimir Putin）今天表示，美國總統大選後，他與美國的關係將取決於華盛頓的態度，同時他對川普「真誠」期望結束烏克蘭局勢的評論表示歡迎。,https://www.cna.com.tw/news/aopl/202410250063.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_2e07407194e06120968741bac47fd192,搖擺州密西根郊區選情冷 萬聖節裝飾比競選廣告多,國際焦點,2024-10-25T06:04:03Z,（中央社記者鍾佑貞密西根州諾維市25日專電）密西根是2024年白宮之戰關鍵之一，共和黨總統候選人川普將造訪的郊區諾維卻異常冷靜。挺川普或民主黨候選人賀錦麗的立牌稀落交錯，不見過去選舉年的「牌海」，民宅共同點是骷髏搭蜘蛛網的萬聖節裝飾，戶戶西洋怪誕戲謔感沖淡選味。,https://www.cna.com.tw/news/aopl/202410250156.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_8b36a640ef29aece279c9beb116d278b,美大選年輕選票成關鍵 民調曝男女政治傾向大不同,國際焦點,2024-10-25T06:42:40Z,（中央社華盛頓25日綜合外電報導）美國總統大選逼近，民調顯示，年輕選民對兩黨候選人的支持度意外分歧可能左右大選結果。年輕女性大多左傾支持民主黨總統候選人賀錦麗，但許多男性則向右轉力挺共和黨總統候選人川普。,https://www.cna.com.tw/news/aopl/202410250173.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_936781947e62a59a2883daca8790f0f5,民調：美國人對中國好感度創新低 盼限制北京擴張,國際焦點,2024-10-25T11:54:25Z,（中央社芝加哥24日綜合外電報導）美國智庫「芝加哥全球事務委員會」公布的民調結果顯示，美國人對中國的好感度創下新低，且在過去兩年中顯著下降，其中多數受訪者認為，美國應積極限制中國勢力增長。,https://www.cna.com.tw/news/aopl/202410250335.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_d648004a3ddbe96ae166627e6892a71b,賀錦麗與碧昂絲將同台 川普要上全球最紅Podcast,國際焦點,2024-10-25T12:53:09Z,（中央社休士頓25日綜合外電報導）正在美國各搖擺州巡迴造勢的兩位總統候選人今天改赴德州，代表民主黨競選的賀錦麗將與流行音樂天后碧昂絲在集會同台，其共和黨對手川普則要上全球最紅Podcast節目受訪。,https://www.cna.com.tw/news/aopl/202410250356.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_a589678348e838c216311ceb3c4b99be,路透：歐洲憂川普再入主白宮  擬加強制裁俄羅斯,國際焦點,2024-10-25T14:27:13Z,（中央社布魯塞爾25日綜合外電報導）知悉歐盟官員討論加強制裁俄羅斯的消息人士告訴路透社，若美國前總統川普（Donald Trump）重返白宮，恐損及西方孤立俄國的各項措施，因此歐洲外交官正準備加強制裁俄國。,https://www.cna.com.tw/news/aopl/202410250384.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_148725cd290091ff0c8cc7f0876bb23b,美國搖擺州內華達選情激烈 選民著重經濟議題,國際焦點,2024-10-25T15:22:28Z,（中央社拉斯維加斯25日綜合外電報導）賭城拉斯維加斯或許是美國民眾的遊樂場，但對於在當地生活和工作的民眾來說，高昂開銷使生活變得艱難，這項議題在11月5日總統大選中會是決定性關鍵。,https://www.cna.com.tw/news/aopl/202410250390.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/01/2024 12:23:57
news_68030450d344e87b32973a702e9345f0,賀錦麗3搖擺州落後！賓州最後衝刺「表現大扣分」　自家人也搖頭,國際新聞,2024-10-24T23:59:00Z,隨著美國總統大選進入倒數階段，民主黨候選人賀錦麗（Kamala Harris）的選情不容樂觀。她23日參加賓州德拉瓦郡（Delaware County）選民現場提問的電視節目，但她的表現遭到外界批評，連民主黨內部策略專家也表露出不滿情緒。,https://www.ettoday.net/news/20241025/2841822.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_64f37b588ad1034773b71f98afbeeb89,川普放話「上任2秒內」開除他！　賀錦麗團隊轟：太危險,國際新聞,2024-10-25T06:02:00Z,美國前總統、共和黨候選人川普24日表示，如果他再次當選，將在「2秒鐘內」開除司法部特別檢察官史密斯（Jack Smith），此人在2起聯邦案件中起訴了他。不過，這番話立刻引起賀錦麗團隊的砲轟。,https://www.ettoday.net/news/20241025/2841863.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_75310d8fa424cfbfbc7067a0ba78835d,馬斯克「猛捐37億」挺川普超瘋狂！　躍升第2大金主,國際新聞,2024-10-25T04:38:00Z,美國總統大選剩下不到2周，全球首富馬斯克（Elon Musk）正全力替美國共和黨總統候選人川普助選拉票，不但為了川普與媒體大亨梅鐸（Rupert Murdoch）等多名億萬富翁共進晚餐，也打算在周末參加川普紐約造勢活動。馬斯克至今已捐出逾1.18億美元給美國政治行動委員會（America PAC），成為本屆大選川普的第二大金主。,https://www.ettoday.net/news/20241025/2842027.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_1f655651167838a9cfd60871e19035ec,美最新民調：62%憂爆發選後動亂　51%支持動用美軍,國際新聞,2024-10-25T05:27:00Z,美國總統大選一份最新民調顯示，高達62%美國人認為，選舉後極可能、有可能發生暴力事件，有51%力挺動用美軍防堵動亂事件。這份調查也顯示美國對於政治暴力日益增加的擔憂，部分原因為錯誤訊息氾濫、全美各地政治兩極化加劇。,https://www.ettoday.net/news/20241025/2842031.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_a127cd0327466d214d1befa29bc8312e,川普重演4年前「搶先宣布當選」？　賀錦麗陣營準備好接招了,國際新聞,2024-10-25T06:04:00Z,美國前總統、共和黨總統候選人川普4年前對決現任總統拜登，在搖擺州結果未定以前就自行宣布當選，這次對上副總統賀錦麗是否會故技重施？美媒NBC披露，賀錦麗陣營為此已準備好應對川普的法律挑戰，且有不少川普盟友也認為他會這麼做。,https://www.ettoday.net/news/20241025/2842053.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_078fcee3c9efe5f88f827a6bc49068c4,美國大選關鍵在「年輕選票」　男女政治傾向大不同,國際新聞,2024-10-25T07:29:00Z,美國總統大選逼近，民調顯示，年輕選民對兩黨候選人的支持度意外分歧可能左右大選結果。年輕女性大多左傾支持民主黨總統候選人賀錦麗，但許多男性則向右轉力挺共和黨總統候選人川普。,https://www.ettoday.net/news/20241025/2842174.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_3c2d8d78099556a806621bd012ff460b,CNN：全美超過3000萬人提前投票,國際新聞,2024-10-25T08:35:00Z,距離美國11月5日總統大選剩下不到2周，CNN報導，全美至今已投出超過3000萬張選票，包括郵寄與提前親自投票。,https://www.ettoday.net/news/20241025/2842191.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_a5d863d22b45e54046c5e019a5a6faa0,美媒：普丁與馬斯克保持聯絡　曾替中國要求「別給台灣星鏈」,國際新聞,2024-10-25T09:00:00Z,美媒披露，世界首富馬斯克與俄國總統普丁的接觸超過外界想像，交流涵蓋商業、私事乃至地緣政治，還傳出普丁為幫習近平，要馬斯克別開通台灣上空的星鏈網絡服務。,https://www.ettoday.net/news/20241025/2842246.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/01/2024 12:23:57
news_d0166d9e08aea13212f162c44c19f5e0,焦慮！美大選倒數7天 美聯社民調：4成極擔心選後暴力,國際新聞,2024-10-29T22:49:45Z,"首次上稿 10-29 23:27更新時間 10-30 06:49

美國總統大選倒數7天，美聯社28日發表民調顯示，隨著投票日接近，美國選民也對選舉日後的情況深感不安，包括...…",https://news.ltn.com.tw/news/world/breakingnews/4846209,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/06/2024 12:39:06
news_92e413c9662c7492ea4514631323d36b,川普民調領先 賀工作滿意度創新低,國際新聞,2024-10-24T21:30:00Z,"〔編譯張沛元／綜合報導〕兩份最新民調的結果顯示，美國共和黨總統候選人、前總統川普的支持率，微幅領先民主黨總統候選人、副總統賀錦麗，反映出選民對川普的議題與過去政績持較正面看法，以及認為川普在處理經濟上的表現較佳。在此同時，川賀陣營分別在搖擺州進行最後衝刺，全美提前投票人數達創新高的近兩千五百萬。
…",https://news.ltn.com.tw/news/world/paper/1673704,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/01/2024 12:23:57
news_563024c9be400081c7905f3521a173dc,中國網軍介選 鎖定美政壇反中人士,國際新聞,2024-10-24T21:30:00Z,"〔編譯周虹汶／綜合報導〕美國二○二四年總統選舉倒數之際，科技巨擘「微軟」廿三日發布輿情報告，點名俄羅斯、伊朗與中國等外國勢力正藉網路行動試圖擴大影響美國選民投票意向，並指中國正持續透過社群媒體攻擊批判中國的美國政界人士。
報告指出，俄羅斯特工製作虛假影片抹黑美國民主黨總統候選人賀錦麗、指控其副搭檔…",https://news.ltn.com.tw/news/world/paper/1673706,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/01/2024 12:23:57
news_297a9026c55d732160f1e269250fea7d,美前國安顧問波頓：川普若回鍋　台灣恐遭殃,國際新聞,2024-10-25T17:24:00Z,美國前總統川普執政時期國安顧問波頓接受英國廣播公司（BBC）節目HARDtalk訪問時表示，若川普重返白宮，「台灣可能會遭殃」。,https://www.ettoday.net/news/20241026/2842411.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/02/2024 12:27:06
news_c39bf1aa3809d1c211315e43cd37c5ca,紐約時報：中國駭客鎖定川普和競選搭檔范斯手機,國際焦點,2024-10-25T21:09:05Z,（中央社華盛頓25日綜合外電報導）「紐約時報」（New York Times）今天引述知情人士報導，侵入威瑞森通訊公司（Verizon）系統的中國駭客，以美國共和黨總統候選人川普和他的競選搭檔范斯（JD Vance）手機為目標。,https://www.cna.com.tw/news/aopl/202410260008.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/02/2024 12:27:06
news_11acddf3556e423931d21be6397008eb,在地台灣學者看搖擺州密西根選情：年輕世代覺得膩,國際焦點,2024-10-26T01:27:40Z,（中央社記者鍾佑貞底特律市25日專電）美國12次總統大選中，「取密西根者得白宮」上演了9回，密州是兵家必爭之地，年輕人投票率也是關鍵。身在一級戰區的副教授蘇巧寧發現學生對選情疲乏，又怕踩對方地雷讓友誼翻船，多不願碰觸政治議題。,https://www.cna.com.tw/news/aopl/202410260022.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/02/2024 12:27:06
